site,x,y,z
V1504,630999.9091909033,3279460.371034871,381.3310241699219
V1505,643899.9091909033,3279460.371034871,658.2403564453125
V1506,543849.9091909033,3279430.371034871,289.8271179199219
V1507,553569.9091909033,3279430.371034871,273.1866760253906
V1508,586389.9091909033,3279430.371034871,521.748779296875
V1509,591219.9091909033,3279430.371034871,734.4249267578125
V1510,601419.9091909033,3279430.371034871,469.19830322265625
V1511,606339.9091909033,3279430.371034871,394.9434814453125
V1512,588729.9091909033,3279400.371034871,939.7988891601562
V1513,588909.9091909033,3278080.371034871,848.2575073242188
V1514,593649.9091909033,3278080.371034871,477.9856872558594
V1515,646389.9091909033,3278020.371034871,847.2726440429688
V1516,598389.9091909033,3277990.371034871,481.0386047363281
V1517,551049.9091909033,3277960.371034871,412.84527587890625
V1518,670839.9091909033,3277960.371034871,377.09637451171875
V1519,570819.9091909033,3277930.371034871,585.189697265625
V1520,584169.9091909033,3277930.371034871,884.016357421875
V1521,580779.9091909033,3277900.371034871,579.991943359375
V1522,613269.9091909033,3277870.371034871,406.445068359375
V1523,568269.9091909033,3277840.371034871,688.5971069335938
V1524,590739.9091909033,3277810.371034871,618.2797241210938
V1525,618399.9091909033,3277810.371034871,301.8603515625
V1526,656739.9091909033,3277810.371034871,554.7310791015625
V1527,669249.9091909033,3277780.371034871,431.5592956542969
V1528,546579.9091909033,3277750.371034871,514.6283569335938
V1529,623169.9091909033,3277690.371034871,284.93878173828125
V1530,658359.9091909033,3277690.371034871,678.0972290039062
V1531,561819.9091909033,3277660.371034871,798.1727294921875
V1532,629319.9091909033,3277570.371034871,442.8571472167969
V1533,611799.9091909033,3277540.371034871,359.125732421875
V1534,549339.9091909033,3277510.371034871,558.2222290039062
V1535,600639.9091909033,3277510.371034871,636.2212524414062
V1536,630819.9091909033,3277510.371034871,554.2974853515625
V1537,635649.9091909033,3277510.371034871,685.3997802734375
V1538,596799.9091909033,3277480.371034871,642.9076538085938
V1539,639189.9091909033,3277450.371034871,686.8948364257812
V1540,573819.9091909033,3277420.371034871,791.0714721679688
V1541,643899.9091909033,3277420.371034871,1213.7073974609375
V1542,653259.9091909033,3277420.371034871,711.498291015625
V1543,575679.9091909033,3277390.371034871,501.3140563964844
V1544,585669.9091909033,3277390.371034871,635.2955322265625
V1545,649269.9091909033,3277390.371034871,1152.65380859375
V1546,634299.9091909033,3277330.371034871,513.2220458984375
V1547,565749.9091909033,3277240.371034871,1022.3527221679688
V1548,578349.9091909033,3277240.371034871,496.901611328125
V1549,608229.9091909033,3277210.371034871,309.478271484375
V1550,621129.9091909033,3277210.371034871,419.0906066894531
V1551,641739.9091909033,3277210.371034871,740.7155151367188
V1552,650739.9091909033,3277210.371034871,1118.099853515625
V1553,543249.9091909033,3277150.371034871,317.6067199707031
V1554,665799.9091909033,3277120.371034871,512.1654052734375
V1555,556179.9091909033,3277060.371034871,439.9945373535156
V1556,616389.9091909033,3277060.371034871,346.4127502441406
V1557,660849.9091909033,3277060.371034871,552.5416870117188
V1558,564069.9091909033,3277030.371034871,754.0420532226562
V1559,604089.9091909033,3277030.371034871,781.5660400390625
V1560,625959.9091909033,3277000.371034871,297.3841552734375
V1561,673449.9091909033,3277000.371034871,460.2810974121094
V1562,606489.9091909033,3276970.371034871,504.1687927246094
V1563,553569.9091909033,3276940.371034871,423.7191162109375
V1564,558849.9091909033,3276940.371034871,523.6970825195312
V1565,676329.9091909033,3276940.371034871,263.68829345703125
V1566,663729.9091909033,3276910.371034871,431.5672912597656
V1567,588909.9091909033,3275590.371034871,614.0330810546875
V1568,603549.9091909033,3275590.371034871,1141.0767822265625
V1569,606339.9091909033,3275590.371034871,612.8505249023438
V1570,596469.9091909033,3275560.371034871,714.7694091796875
V1571,651009.9091909033,3275560.371034871,963.968017578125
V1572,665949.9091909033,3275530.371034871,578.6268310546875
V1573,653589.9091909033,3275500.371034871,470.0288391113281
V1574,613629.9091909033,3275470.371034871,181.79168701171875
V1575,668319.9091909033,3275440.371034871,307.47296142578125
V1576,575799.9091909033,3275410.371034871,787.0821533203125
V1577,583239.9091909033,3275320.371034871,875.8753051757812
V1578,663219.9091909033,3275320.371034871,644.4110717773438
V1579,571749.9091909033,3275290.371034871,620.53564453125
V1580,551799.9091909033,3275200.371034871,520.3762817382812
V1581,568179.9091909033,3275200.371034871,666.7879638671875
V1582,643269.9091909033,3275170.371034871,1249.2586669921875
V1583,645669.9091909033,3275140.371034871,1034.4842529296875
V1584,656799.9091909033,3275140.371034871,450.46075439453125
V1585,661149.9091909033,3275140.371034871,735.59130859375
V1586,586779.9091909033,3275080.371034871,754.4932250976562
V1587,554319.9091909033,3275050.371034871,559.0150756835938
V1588,546249.9091909033,3275020.371034871,571.6287841796875
V1589,578139.9091909033,3275020.371034871,774.5972290039062
V1590,580659.9091909033,3274960.371034871,693.4979248046875
V1591,658719.9091909033,3274960.371034871,695.1152954101562
V1592,676089.9091909033,3274930.371034871,788.7131958007812
V1593,670659.9091909033,3274900.371034871,436.4612121582031
V1594,619299.9091909033,3274870.371034871,370.2519226074219
V1595,626799.9091909033,3274840.371034871,364.4300231933594
V1596,648309.9091909033,3274780.371034871,1160.422607421875
V1597,599199.9091909033,3274750.371034871,547.8622436523438
V1598,610749.9091909033,3274690.371034871,272.62200927734375
V1599,543399.9091909033,3274660.371034871,701.8880615234375
V1600,621579.9091909033,3274660.371034871,629.312255859375
V1601,640749.9091909033,3274660.371034871,1067.63330078125
V1602,673629.9091909033,3274630.371034871,455.6628723144531
V1603,634089.9091909033,3274600.371034871,614.6561279296875
V1604,565989.9091909033,3274570.371034871,851.2352905273438
V1605,561609.9091909033,3274540.371034871,698.9332275390625
V1606,591609.9091909033,3274540.371034871,468.86273193359375
V1607,601599.9091909033,3274540.371034871,1112.550537109375
V1608,615969.9091909033,3274540.371034871,384.45758056640625
V1609,639099.9091909033,3274540.371034871,1000.5552368164062
V1610,549009.9091909033,3274510.371034871,711.8633422851562
V1611,608469.9091909033,3274510.371034871,445.35614013671875
V1612,623469.9091909033,3274510.371034871,521.34912109375
V1613,629049.9091909033,3274510.371034871,480.68609619140625
V1614,556419.9091909033,3274450.371034871,442.58984375
V1615,558879.9091909033,3274450.371034871,709.6481323242188
V1616,563769.9091909033,3274450.371034871,1096.5694580078125
V1617,573879.9091909033,3274450.371034871,854.5300903320312
V1618,593559.9091909033,3274450.371034871,515.2490844726562
V1619,631419.9091909033,3274450.371034871,777.8969116210938
V1620,636399.9091909033,3274450.371034871,1058.2696533203125
